1,n't know g-eazi smart
1,"scienc love/h relationship . love subject whenev there answer , there anoth question answer , repeat . u alway want ask pretti neat tbh"
0,"fire also passion , aggress , energi knowledg sagittariu"
2,"never realli thought fire , thank , 've learn 's interest !"
1,"’ alway want know , never got answer anywher ask ."
2,smart +_+
1,’ dumbest year old ’ meet think cool
0,’ certain film studio fire fake
1,"fire=fir , that need know ."
1,"thanks.but still explain fire is.you mess , magnet field ."
0,human suck
1,plasma state
1,dude seem love fire ... give arsonist vibe
1,`` 's fire ? ! '' : * _something_ * _ n't touch ... _
2,"nice explain . accur , sympathi . like channel"
0,fire produc water ?
0,nah playboi carti fire smiling_face_with_sunglass
2,caveman : “ like video ! ”
2,"thank yt recommend , late bit"
1,water ? pleas investig th phase water .
2,keep pop recommend well fine youtub watch
0,everyon ask “ fire ” nobodi ask “ fire ”
0,exactli fire ?
0,“ fire ? ” mixtap
1,guy alien ?
1,titl made brain stutter woman_zombi
1,sorri ur lose condol sorri die someon els ? loudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_fac
1,", first invent innov , first chemic reaction discoveri , sinc , 've tri bend scienc need , light bulb , gasolin , steel , name , fire someth use scienc creat , look far 's brought us : )"
1,. use woodglut woodwork plan .
1,reallyyyy spend money cgi fire lol
1,candl flame shadow ! tri !
1,smokeless fire ? make fire doenst make smoke ? curiou creation jiin ..
1,"load weird idea chemistri fire reaction , modern scienc got go properli , advent scientif institut ."
2,great way stay shape
1,n't want watch gave dislik recommend week n't know
1,music remind terraria .
1,`` hot thing glow black bodi radiat '' offens somehow find funni thoface_with_tears_of_joy
1,"oh thanx . made life littl complic . never watch flame use , anymor ."
1,"know answer click video , hot ! idiot dont touch"
1,legend watch video ?
1,wtf flame hollow . 's wild
1,need light candl fire
1,better see mixtap comment . c'mon peopl
0,state matter fire
1,"put theme music descript , music . : / someon wan na link outro music ? chill ."
1,"god deserv credit fire , anoth one amaz creation . mani human stupid see ."
1,backround talk made hard pay attent music .
1,what fire question caveman
1,"titl : fire ? : -babi n't burn , n't burn . !"
2,fire ? .m peopl : hmmm interest
1,pb could spent lil . green screen omg xd
1,year later : find : wow didnt know ! youtub : know im amaz .
2,fire mother natur ’ best friend . fire
0,sleep fire !
1,'ve final watch pleas leav alon
1,fire- babi ’ burn me- ’ burn me- ’ sore-
1,red thing burn
1,record royal institut still christma lectur day alway get televis well
1,night lovel - alon
1,think fire hot thing ...
0,"fire fire , simpl"
0,ask todoroki fire is- fire
2,'s love
1,pov : recommend multipl time u
1,submit approv midnit societi club candl
1,"fire ? babi , ’ burn . ’ burn . ."
2,stop fuckin recommend video
1,explain lot .. think ...
1,drake 's `` back back ''
0,ok listen ok fire burn touch pain pain fire fire face_with_tears_of_joyfir
1,"think origin life planet realiz four thing fundament form life ( land , air , water , fire ) combin particular proport creat life 's fire hit mind , know element , molecul air water soil"
0,fire bad
1,fire came brother mi'inggun . miigwech .
0,youtub : fire * watch everyth youtub * : hell
1,answer : mixtap
1,look late night recommend know wake damn earli tomorrow : ..... fire tho ? ?
0,easi answer : fire .... ( drumrol ) fire !
1,fire = rapid oxid ....
0,low self steam ?
1,caya dc
1,rocket leagu pro player
0,fire life
0,fire hot
2,love ! ? !
0,fire hot oxygen
1,"musical_scor ” fire ? , babi ’ burn , ’ burn , ” musical_scor"
0,fire ? fire fire
2,hey fire ... like state matter
1,"let ’ hope parent get match put away year old scientist set hous fire . “ mom , flame hollow ! ”"
1,"fire caus adict . candl , stove , oven , bonfir , cigar , doobi , crack . car . symptom blood cell burn . element caus anemia . increas co/ co ingest , risk hypoxia higher ."
1,"http : //youtu.be/grtutpvzeg pleas pleas subscrib share everyon import inform student workar , employe"
1,imagin ask question scienc teacher : * fire ? * teacher : ?
2,quit possibl man ’ greatest discoveri !
1,thumbs_up
2,... love ? babi n't hurt ne
1,one caveman watch take note .
0,: fire fire
1,dang realli ’ put actual burn marshmallow ? ? ?
2,thank know fire
0,fire cancer
1,’ hot
1,answer : `` well 's ..... ''
0,chang fire nation attack .
1,awesom im school
1,talk gender two gender . also talk fact boy male part male vise versa peopl could learn truth
1,use flame filter water ?
1,water mane ! ! ? ! ?
0,“ fire ? ” idiot self : ’ stuff sun made
0,`` fire '' fire ... fire .
1,* make question life *
2,peopl say god ?
1,"fire ? babi dont burn , dont burn ,"
0,alway scare fire like ’ scare
2,nobodi care marshmallow ?
1,mixtap
1,flame realli cool .. realli .. * hypnot * peopl worship flame middl age : `` * exactli * ``
0,fire littl sun
1,interest ever recov unburn wax spoon .... wow ....
1,'s theori ... flame theori !
1,"pleas , type greta thunberg connect climat , ecolog , health crisi ."
1,"fire hot . n't touch , 'll burn hand . age lesson ."
1,fire ? boss longer hire
1,video show recommend year ago ...
1,", 're tell state matter typic fire ... solid ?"
1,"'m sorri destin , say `` bottom flame 's hotter , glow blue '' right tail discuss blackbodi radiat suggest blue color come * * blackbodi radiat , unlik red orang ( unlik supergi star ) case . blue color candl come directli emiss spectra burn fuel , k nowher near blue black bodi scale ( infinit temperatur get partway pale blue ) . love rest video though , good stuff . : ) sourc : combust phenomena : select mechan flame format , propag extinct ( ) jozef jarosinski bernard veyssier — http : //books.google.com/book ? id=hadbmsslec & pg=pa # v=onepag & q & f=fals"
2,love video . realli want understand thing
1,fire ? hot hot ? high temperatur temperatur ? heat present heat ? hot ?
0,"modul right , damn fire fire ."
1,"thank curiou episod . feel way ask god , long lectur still remain curiou ."
1,"flame hollow , like societi ."
1,recomendationd rescu
1,"brain immedi goe `` fire , babi dont burn '' see titl"
0,"understand air bender easili defeat fire bender , thx"
1,man that lit
1,whenev use ask question kid peopl alway like `` wth talk . ''
1,take word pyromaniac came ?
1,neither solid liquid burn . take lit match throw bucket gasolin noth happen . take match hold gasolin get explos . differ ? flammabl vapor . need four element creat fire . ) fuel ) oxygen ) heat ) chemic reaction known fire tetrahedron . heat oxygen break fuel chemic reaction known rapid oxid flammabl vapor . vapor burn creat fire . taught fire safeti year alway surpris student open class “ wood ’ burn . ”
0,keep show . fire fire
0,man ’ secretli model wtf
1,* fire ? * babi n't burn n't burn sori .
1,hot that
2,"save minut , 's ga ."
1,"want guy vsauc scienc , math histori teacher ."
1,time say it………………… . sparkl “ nobodi ask ” sparkl
1,fire punk young thug
1,would love see water restproduct flame see go `` flame '' schemat . n't think look like . also doubt effect composit fire ( ignit ) . scienc schemat pictur frame frame . think fascin pictur fire . math solv everyth .
1,"show candl flame hollow , lost ."
1,"fascin ! good , enjoy clip ! 's definit one show kid . thank much first class product - best youtub clip 've seen long time : )"
1,explor materi present differ locat cold piec metal . fascin ! 's anoth video float around candl flame subject kv electr field flame rip apart neg posit ion zoom opposit direct . electr field dial enough flame snuf . fact 's plasma anoth aspect fire .
1,everybodi know flames/fir simpli magic . make much easier understand .
1,"matpat explain fire , color"
1,reason cat complet demonis amaz
1,wish knew channel exist earlier t-t
1,video dedic everi flat line mind peopl think `` fire '' sign peac
1,"man , look like daniel rugani , italian profession footbal play juventu ..."
2,okay love ?
1,gon na apart power system sure
1,heat energi emit fire .. burn wood exampl get idea much energi contain tree cut need grow ( probabl lot fire give ) . natur beauti part must keep way . globe_showing_europe-africa
1,nice touch begin earli 's pb logo
1,rememb watch school 's page
0,"fire ? girlfriend put stori , ’ ’ fire"
1,'s someth hot bright depemd candl use goid scent .
1,came saw ariana grand 's old tweet flushed_fac
2,love steve-o explain scienc
1,'m scientist bet 's fire
1,’ alway mesmer fire sinc kid . would set thing fire watch burn watch flame travel
1,lookin wood
0,_what fire ? _ fire ’ tough one !
1,transfer energi one form anouth
0,scienc clear doubt creat hundr doubt beaming_face_with_smiling_ey
1,blue flame hotter lol . heat rise . 's hottest
1,"hear fire hollow , start question everyth know human"
1,latin 'fireplac ' 'focu ' - centr point home .
2,god great
1,"part spoon recov differ thing differ part flame , part show hollow flame ... mind = blown ! ! =o"
1,"fire heat , ever burn aliv cool"
0,fire n't ? firethinking_fac
1,"`` fire tool use correctli 's use , 's destruct `` -sun tzu , art war"
0,`` fire ? '' idk
1,"fire rapid oxid materi ( fuel ) exotherm chemic process combust , releas heat , light , variou reaction product . [ ] [ ] fire hot convers weak doubl bond molecular oxygen , , stronger bond combust product carbon dioxid water releas energi ( kj per g ) ; bond energi fuel play minor role . [ ] certain point combust reaction , call ignit point , flame produc . flame visibl portion fire . flame consist primarili carbon dioxid , water vapor , oxygen nitrogen . hot enough , gase may becom ioniz produc plasma . [ ] depend substanc alight , impur outsid , color flame fire 's intens differ ."
1,'s fire ( 's word ? burn ? )
1,flame ca n't burn space sun burn . hmm
2,cool
1,"mader , say - whet iz fire ? fire wen da paypal , listun ."
0,fire tho
0,idk fire
1,never look candl flame way ever . : - )
1,"titl : * '' fire ? `` * : * .. bultoran ( ⁍﹏⁌ ) * kid , actual pretti damn amaz !"
1,"fire combin light , temperatur sound .. ! ! fire form combin three one .... ! !"
0,fire hot ? ? ? ?
1,"heat , gener ?"
1,paus video grab candl screen see hallow ? yes… . scienc
2,fun school
1,idk 's pretti lit
1,stupid frcking video recccomend face_with_symbols_on_mouthface_with_symbols_on_mouthface_with_symbols_on_mouthface_with_symbols_on_mouth
1,"well 'm know fire , molecular structur hot , damn hot ,"
0,fire hollow ? daym
1,think matpat ? xd srsli tho put merch boom got doppelgang
0,fire
1,convers matter energi .
2,ok smart : fire peopl : interest
0,fire fire .
1,oversimplifi answer fire equal energi .
2,titl : fire ? channel name : * 's okay smart *
0,'s hollow ? holi hell ...
1,chemistri chapter type beat
0,"fire aliv , goodby"
2,youtub recommend video fire year ago ... * interest *
0,fire ! fire ! fire ! fire ! heheheh… fire rule butthead…
1,"love fire , 's one bless ... freeli given , yet , perhap , freeli given . remind prometheu . mani way greek myth best explain punish embu daili exist piquant tortur . sure , fire , knowledg fire . come knowledg everyth , becom like god , power suffer . thu , prometheu gave us light , warmth , etern damnat awar isol everyth holi . quit conundrum , fire .. got ta love fire ."
1,ever hear new kirk franklin ? 's fire
1,"age ancient world unform , shroud fog . land gray crag , archtre everlast dragon . fire fire came dispar . heat cold , life death , cours , light dark . dark , came , found soul lord within flame . nito , first dead , witch izalith daughter chao , gwyn , lord sunlight , faith knight . furtiv pygmi , easili forgotten"
0,know 'm dumb wha cool
1,liter mil peopl hmm interest
0,fire lie ?
1,name music play throughout rest video ?
1,somewher caveman lost look youtub video . f chat fellow bruddah
1,fire spiritu ! u cant weigh
0,everyth chang fire nation attack
1,audio synchron video .
0,simpl . fire fire ... stupid ! ! ! grinning_squinting_fac
1,"fire hot , next vid"
1,noo dude firt period
2,enjoy smart : ) enjoy video . candl flame hollow surpris .
1,cant even burn marshmallow real ?
1,learn someth . alway thought folgistein respons fire .
0,n't know recommend 'm complain
1,fire ? cover channel ..
1,babi ’ burn
2,"suddenli appear reccomod , wow"
0,lol say `` fire ! '' actual fire srri
1,fire ? mind : fire ... uhhh ..... ye
1,"titl : `` fire ? '' : babi n't hurt , n't hurt ..."
0,love fire .. fire ! ! ! ! firezany_fac
1,thumbnail loudly_crying_fac profil facebook someon diedloudly_crying_fac
0,’ mind blown ! fire candl hallow ? wtf exploding_head
1,"still n't know fire . solid , liquid ga ? sun made , less hot sun , sun big ? differ hotter fire ? fire feel pain soul ?"
1,true simpl chemic reaction stop chemic reaction ’ fire ?
