label,text
1,"`` `` christi born gift see energi vibrat . 'll tell instant 's stand goal dream . '' '' gon na logic common sens right : chase time . put focu @ thing time , basic anymor ; )"
1,"much enjoy video would argu 'subconsci ' necessarili conscious , fact respons affect certain area one 's life , love , wealth , health , career relationship . would also add tri manag and/or heal outdat subconsci thought feel requir high level self-awar emot intellig [ 'm sorri say ] peopl n't never acquir .. mean , 's gon na take lifetim ."
2,"nice , thank much"
1,"realli n't surpris number comment feel need nit-pick critic littl meaningless detail present . mean come got info neutron electron whatev wrong , big deal ! main point still valid get caught-up littl irrelev detail prove 're stuck neg place furthermor show limit realli reflect neg , . 's probabl littl nervou 's normal n't stray peopl messag 's tri convey . 'm say anyon particular smart-ass thought come mind lol serious though offens intend , felt need point comment miss much aspect live due limit occur neg place : )"
1,come famili practic suffi islam kid could understand mom grandmom would chant holi word blow water . clean energi home frankinsens chant call zikir allow swear reason connect frequenc year later told spiritu master . interestingli thu aspect islam lost consious practic that get fundamentalist dont practic inner core islam suffism teach ultim must merg divin like rain drop merg ocean vibrat love divin
1,"mani women drawn decept . rememb , 's much easier fall trap fals belief get . jesu said , `` came may life abundantli . ''"
1,"iv told dentist gum diseas advanc , lose teeth . possibl chang frequenc prolong even chang outcom ? realli need advic guy frequenc devast right need hope ."
1,look like jennif lawrenc
2,great video . ’ thank watch .
1,"least work , sell mumbo jumbo ! ;"
1,"buddha quot think . aris thought . thought , make world .."
1,want abl fli . go appear life ?
1,grate
1,ladi meth head
1,neutron null charg
1,thank emerson & holm philosophi demonstr new way . new thought earli 's !
1,"great stuff . : ) soon start new page music fabul healthi page . . law attract , rais frequenc studi . excit ! lot love light .. buy program . wish could meet !"
2,"ii would love could find block . : ,"
1,"oh , babi , 're soooo beauti !"
1,love video sinc st time heard year ago make sure watch everi month refresh blow away everi singl time . thank christi folded_hands_medium-light_skin_tonepurple_heart
1,"a-fest mindvalley , wife said wish frequenc remind leav toilet seat ."
1,"wow christi thank much realli need hear , amaz human !"
1,pure baloney .
2,thank much video !
1,oooooooooooooh bogu video .......... even scam artist would awe laugh .
1,laugh ? cuas n't believ ? sound like talk witchcraft magic .
2,put big smile face : - ) 'm great thankful share knowledg . god bless !
2,fashion irration / woo
2,thank ! <
1,"america - racism , sexism , ego , theft nativ land , sex traffic children , drug abus , murder , slaveri histori . lie , british , french , spanish turn heaven hell ."
1,chanc speak get touch ...
2,love ! ! !
1,"give homeless anim home , bless life mani way 're gon na amaz ! ! ! ! ! red_heartred_heartred_heartred_heartred_heartred_heartred_heartred_heartred_heart"
1,neg stock market went tel aviv polit agenda monk pray citi .
1,thought creat realiti . 's simpl .
1,"`` look energi field '' lol , idea talk , dumbass ! earn money fool peopl , lol chang everyth , go straight wall believ . can´t , fool everyon . bore ."
1,fascin beauti x x
2,enjoy video share famili friend . : ) thank christi .
1,"ohhhhh christi , amaz video ! actual watch like x & 's count umpteen time rewind & rewatch certain part ! find inform super-invalu ! 'm soooooo grate & thank found & 's avail ( & everyon els 's ) dispos !"
1,'ve spend long time studi abund discov awesom resourc max miracl method ( check googl )
1,need jesu christ frequenc call heart .
2,"best done psychedel , 'm sure n't mention video ."
2,love explan vibrat frequenc heart_suitheart_suit
1,question ? peopl say experienc also neg peopl drain energi mean avoid ? help ? n't know whether drain us ? mean also want help peopl insolv problem mind energi .
1,give lot ponder -- navig reward .
1,"amaz , ... =s love hear word form someon els .."
2,ok get appoint ?
1,water experi debunk . everyth els great .
1,"thing life 's purpos . would mean billion peopl specif purpos . think minut . starv children , peopl cia tortur camp , abort babi . purpos impli plan intellig design plan . also complet retard sinc life n't come owner manual . good would purpos one knew besid peopl tri sell someth ? notic peopl push stuff either fat unsuccess made money teach peopl stuff n't work ."
2,interest . ..
1,+skurban feel mind n't thing . bodi give sensat send trigger ration mind want . sensat could neurolog respons bodi want vs. ration mind think done . may knee jerk reaction want smash someon 's head sexual affair ( lust ) etc . 's bodi . like 've burn ( saw pb ) receptor bodi send signal brain hurt thing thirsti . differ person . bodi person like babi teenag mind person like adult
1,crazi week yet ? video : www.lowermyrx.org . crytopcurrenic futur : discov life-impact secret buy eas coin falcon www.comingbitcoin.com vulcan_salut
1,"sad focu money , job make money . issu judgment write list import peopl box chronic complain critic other - creat limit exist complain other - forget money . much mention money , , teen depress often often money . judgement list includ exampl critic other oneself ."
1,"caught dogma convent medicin need open mind ! convent medicin realli inclin , huh ? ! ! chronic health condit worst ever . one major factor convent medicin look everyth diseas goal fix/elimin diseas person good go . real issu person . medic field whole make center thought process , go continu see rate health declin ."
1,medit . need guru inflat ego .
2,thank video .. help human free .. reward kind time ..
2,amaz thank wisdom
2,"minut wow , joke ."
1,thank much eye open speech christi . possess everyth need remark journey . year shall return attract life . thank .
2,'m grateful thankful show way
1,photo mind boggl !
1,realli ador talk . break simpl fact anyon understand ! transform !
1,"hi christi , idea youtub channel ! pop feed & 'm grate found u ! feel reson teach share ! immedi subscrib !"
1,"stupid come women . recent , gorgeou year old ladi press palm hand middl chest 'd mack . n't know react b/c 'd never ladi . gone kiss ? got ear whisper someth like , `` let 's get room tonight ? '' play ? thank advanc help dumbass advic !"
1,"peopl need stop referenc water crystal fraud studi . immedi discredit done homework . much wish true .. noth real scientif dr emoto 's result book water crystal ... ignor scienc commun claim scientif reproduc . believ hypothesi , somehow . never good claim scienc perform art ."
2,"also feel think love , instanc , vibrat bodi . ? : ) whatev . love . thank higher space , univers , god let experi ."
1,"said someth neg video life took aw turn . lost car , relaps hard booz got arrest . neg energi realli affect lot . im go tri hard chang energi flow posit ."
1,gorgeou !
1,thankyou much video . could tell find graph vortex emot ?
2,thank ) ) ) love )
1,typic liber . cant chang realiti .
2,want conscienc
1,sb help pl statement `` would take abl afford . '' mean ? `` happen abl afford '' ?
2,"thank dear one , 'm grate thumbs_upclapping_handsred_heart"
2,"look like found one beliefs/judg . congrat , 'm guess like everyon like want keep . wish best ."
1,miss christi sheldon one practic listen voic made reconnect writer & spiritu within .. soul thankful ! !
1,got alot video . thank !
1,"realli good , way say maharaj silliest thing 've ever heard . lifetim 've never ever heard pronounc `` mahareeeshhhii '' haha still great info"
1,dr emoto 's water experi debunk sever time .
1,* let 's cut bs face true natur life ( realiti ) ~~► start read `` present '' truthcontest○com . *
2,"'s hope , 'm lowest give energi anyth ? help ."
1,absurd
2,"want listen love seminar , n't know find"
1,"small thing want add , experi mostli mention . word use thought think . state mind . cours word thought reinforc influenc state mind . use right languag without chang state mind like call bad thing posit name . won´t chang anyth except word use ."
1,"question someth : `` desir '' low frequenc ? meant `` desir '' scale ? like desir term sexual lust , greed , envi ? context exactli ? dont quit understand wrong exampl desir want manifest new car . thank advanc ."
